peak_Player-additional,peak_Age,peak_G,peak_GS,peak_MP,peak_FG,peak_FGA,peak_FG%,peak_3P,peak_3PA,peak_3P%,peak_2P,peak_2PA,peak_2P%,peak_FT,peak_FTA,peak_FT%,peak_ORB,peak_DRB,peak_TRB,peak_AST,peak_STL,peak_BLK,peak_TOV,peak_PF,peak_PTS,peak_ORtg,peak_DRtg,peak_AST_2_TOV,peak_AST_2_FG,peak_PPP,peak_Season,peak_PER,peak_TS%,peak_3PAr,peak_FTr,peak_ORB%,peak_DRB%,peak_TRB%,peak_AST%,peak_STL%,peak_BLK%,peak_TOV%,peak_USG%,peak_OWS,peak_DWS,peak_WS,peak_WS/48,peak_OBPM,peak_DBPM,peak_BPM,peak_VORP,peak_Dist.,peak_2P_prop,peak_0-3_prop,peak_3-10_prop,peak_10-16_prop,peak_16-3P_prop,peak_3P_prop,peak_2P_fg%,peak_0-3_fg%,peak_3-10_fg%,peak_10-16_fg%,peak_16-3P_fg%,peak_3P_fg%,peak_2P_%astd,peak_3P_%astd,peak_dunk_%FGA,peak_dunk_#,peak_corner_%3PA,peak_corner_3P%,peak_heave_Att.,peak_heave_#
watanyu01,27.0,48.67,3.0,14.06,5.87,13.23,0.45,2.87,7.33,0.4,3.0,5.9,0.51,2.03,2.97,0.72,2.0,7.43,9.43,2.53,1.4,1.33,1.53,4.1,16.6,116.0,112.33,1.77,0.19,1.04,2021.0,11.93,0.58,0.55,0.22,4.4,17.17,10.6,7.1,1.4,2.57,9.3,14.2,0.7,0.77,1.43,0.1,-1.13,0.1,-1.1,0.17,16.23,0.45,0.2,0.15,0.07,0.02,0.55,0.51,0.67,0.33,0.35,0.65,0.4,0.68,0.99,0.06,9.33,0.47,0.4,0.33,0.0
waterli01,24.5,33.0,0.5,15.78,6.85,17.1,0.4,5.4,14.9,0.36,1.5,2.2,0.69,0.9,1.15,0.8,1.0,6.15,7.15,2.5,1.65,0.9,1.05,3.5,19.95,115.0,114.0,2.43,0.15,1.07,2021.5,12.4,0.57,0.87,0.07,2.25,13.6,7.85,7.55,1.65,1.75,5.45,16.5,0.45,0.5,0.95,0.09,-0.15,-0.6,-0.75,0.2,23.1,0.13,0.05,0.05,0.02,0.01,0.87,0.69,0.72,0.57,0.62,1.0,0.36,0.65,0.91,0.01,2.0,0.22,0.4,0.5,0.0
watertr01,23.0,26.0,3.0,9.15,7.0,17.2,0.4,3.1,7.8,0.4,3.9,9.4,0.41,3.3,3.5,0.94,1.0,3.3,4.3,12.7,3.1,0.2,5.5,3.5,20.3,108.0,112.0,2.31,0.74,0.84,2020.0,14.6,0.54,0.45,0.2,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,0.2,0.2,0.4,0.08,0.4,-0.1,0.3,0.1,16.1,0.55,0.13,0.26,0.08,0.07,0.45,0.41,0.64,0.36,0.43,0.17,0.4,0.05,0.33,0.0,0.0,0.13,0.4,0.0,0.0
watsocj01,29.0,66.67,11.33,20.97,6.6,15.3,0.43,2.63,6.73,0.39,3.9,8.57,0.46,3.5,4.37,0.8,0.97,4.23,5.17,5.97,2.33,0.33,2.9,3.73,19.3,110.0,103.67,2.06,0.39,0.96,2013.0,14.1,0.56,0.44,0.29,2.07,9.0,5.57,18.3,2.33,0.53,14.3,17.53,1.93,1.73,3.67,0.13,-0.07,1.23,1.17,1.1,16.73,0.56,0.2,0.08,0.07,0.21,0.44,0.46,0.57,0.31,0.42,0.43,0.39,0.39,0.83,0.0,0.0,0.32,0.41,1.0,0.0
watsoea01,23.67,71.0,4.0,18.3,6.33,14.43,0.44,1.9,4.97,0.37,4.47,9.5,0.47,2.07,2.97,0.68,1.4,3.93,5.33,8.3,3.0,0.37,3.53,5.2,16.57,104.33,107.33,2.38,0.58,0.85,2002.67,13.6,0.52,0.32,0.2,3.17,8.63,5.9,24.5,3.0,0.53,18.3,16.7,1.23,0.93,2.17,0.08,-0.57,0.73,0.17,0.73,13.73,0.68,0.27,0.14,0.1,0.16,0.32,0.47,0.57,0.39,0.43,0.4,0.37,0.43,0.9,0.02,4.0,0.23,0.39,3.0,0.0
watsopa01,26.0,27.0,2.0,11.0,6.2,13.4,0.46,4.9,10.4,0.47,1.3,2.9,0.44,0.8,1.3,0.62,0.7,6.7,7.3,2.8,1.0,0.5,1.5,5.9,18.1,120.0,115.0,1.87,0.21,1.17,2020.0,10.9,0.65,0.78,0.1,1.4,15.7,8.3,8.2,1.0,1.0,9.5,13.7,0.4,0.2,0.6,0.1,-0.8,-0.6,-1.3,0.1,20.5,0.22,0.1,0.08,0.04,0.0,0.78,0.44,0.88,0.14,0.0,0.0,0.47,0.38,0.87,0.02,2.0,0.41,0.5,0.0,0.0
weartr01,24.0,51.0,1.0,13.18,6.6,16.4,0.4,0.9,2.4,0.37,5.7,14.0,0.41,1.6,2.0,0.77,2.4,5.9,8.3,3.1,1.2,0.9,2.7,4.3,15.6,90.0,112.0,1.15,0.19,0.78,2014.0,8.5,0.45,0.14,0.12,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-3.4,-2.1,-5.5,-0.6,15.1,0.86,0.12,0.08,0.23,0.42,0.14,0.41,0.38,0.62,0.43,0.36,0.37,0.49,0.82,0.0,0.0,0.3,0.33,0.0,0.0
weathcl01,32.0,62.33,20.33,24.39,5.77,12.67,0.45,0.0,0.03,0.0,5.77,12.67,0.45,3.6,4.7,0.77,4.93,9.27,14.23,1.87,1.6,1.1,1.77,4.43,15.1,109.67,102.0,1.09,0.15,0.91,2002.0,14.13,0.51,0.0,0.38,10.9,20.2,15.53,5.6,1.6,1.57,10.7,14.4,2.03,1.8,3.87,0.12,-0.37,0.1,-0.27,0.63,6.37,1.0,0.49,0.18,0.17,0.16,0.0,0.45,0.52,0.31,0.43,0.44,0.0,0.68,0.0,0.08,25.0,0.33,0.0,0.0,0.0
weaveky01,22.0,56.0,19.0,20.82,5.0,10.8,0.46,1.4,4.1,0.34,3.6,6.7,0.53,1.8,2.6,0.71,1.4,4.4,5.7,4.4,2.1,1.1,3.0,3.6,13.1,101.0,110.0,1.47,0.41,0.88,2008.0,10.2,0.55,0.38,0.24,3.0,9.9,6.4,13.1,2.1,1.6,20.3,12.9,0.2,1.0,1.2,0.05,-2.3,1.1,-1.2,0.2,14.0,0.62,0.35,0.08,0.04,0.15,0.38,0.53,0.6,0.55,0.09,0.47,0.34,0.54,0.84,0.03,8.0,0.4,0.38,3.0,0.0
webbech01,30.0,60.67,60.33,35.78,11.4,24.23,0.47,0.1,0.4,0.29,11.3,23.8,0.47,4.4,6.6,0.66,3.47,9.77,13.23,6.3,2.0,1.57,3.7,4.2,27.37,103.0,99.0,1.71,0.26,0.88,2003.0,20.43,0.5,0.02,0.27,7.63,20.57,14.27,21.43,2.0,2.1,12.13,26.83,2.4,3.97,6.3,0.14,1.93,1.37,3.3,2.97,10.13,0.98,0.28,0.21,0.15,0.34,0.02,0.47,0.66,0.38,0.39,0.41,0.29,0.6,1.0,0.07,62.33,0.0,0.0,0.67,0.0
webstma02,23.33,77.67,60.33,27.28,6.97,16.43,0.42,3.3,8.33,0.39,3.67,8.13,0.45,3.5,4.4,0.8,1.33,5.97,7.3,2.47,1.17,0.73,1.93,4.07,20.7,111.0,108.0,1.26,0.15,1.02,2009.33,12.8,0.56,0.51,0.27,2.87,13.07,7.97,7.57,1.17,1.07,9.7,17.7,2.7,2.03,4.73,0.11,0.3,-0.07,0.2,1.2,17.43,0.49,0.21,0.04,0.05,0.19,0.51,0.45,0.57,0.31,0.4,0.37,0.39,0.66,0.96,0.07,35.67,0.43,0.41,3.33,0.0
weemsso01,25.33,57.0,15.67,18.46,7.1,15.6,0.45,0.73,2.27,0.26,6.37,13.3,0.46,1.7,2.43,0.66,1.23,4.8,6.0,4.13,1.23,0.37,3.2,4.2,16.63,94.0,114.0,1.32,0.29,0.82,2011.33,8.93,0.49,0.18,0.15,2.8,10.9,6.83,12.47,1.23,0.57,17.07,17.4,-0.1,0.2,0.13,-0.01,-3.13,-1.53,-4.63,-0.53,13.0,0.82,0.26,0.14,0.13,0.28,0.18,0.46,0.6,0.44,0.32,0.43,0.26,0.64,0.83,0.06,24.0,0.29,0.27,1.33,0.0
wellsbo01,27.33,65.0,43.0,28.56,9.93,21.77,0.46,1.03,3.03,0.32,8.9,18.7,0.48,4.67,6.47,0.72,3.0,7.33,10.3,4.03,2.87,0.8,3.87,5.2,25.63,101.67,101.67,1.03,0.19,0.9,2003.33,16.97,0.52,0.14,0.3,6.67,16.2,11.4,13.6,2.87,1.1,13.6,24.6,1.43,2.73,4.17,0.11,0.07,0.9,0.97,1.43,10.3,0.86,0.4,0.11,0.1,0.26,0.14,0.48,0.62,0.31,0.32,0.38,0.32,0.62,0.94,0.07,48.67,0.6,0.34,1.33,0.0
welscji01,25.0,70.0,34.0,20.13,5.77,14.2,0.41,1.27,3.87,0.33,4.5,10.33,0.44,4.2,5.6,0.75,1.23,5.5,6.77,4.03,2.07,0.17,2.8,4.3,16.97,100.67,106.67,1.44,0.28,0.87,2004.0,11.1,0.51,0.27,0.4,2.83,12.3,7.6,12.33,2.07,0.2,14.4,17.0,0.8,1.2,2.03,0.06,-1.87,0.0,-1.83,0.17,14.6,0.73,0.25,0.07,0.11,0.3,0.27,0.44,0.62,0.2,0.29,0.39,0.33,0.59,0.9,0.02,8.0,0.35,0.34,0.33,0.0
wesleda01,33.0,71.33,70.67,34.87,7.93,19.53,0.41,2.5,6.73,0.37,5.43,12.83,0.42,3.53,4.43,0.8,0.77,3.1,3.87,4.97,2.0,0.27,2.5,3.87,21.87,105.0,105.67,2.01,0.26,0.91,2003.0,13.17,0.51,0.35,0.23,1.6,6.7,4.13,16.33,2.0,0.33,10.5,20.43,2.73,2.23,5.0,0.09,-0.3,0.0,-0.3,1.13,17.8,0.65,0.15,0.03,0.06,0.42,0.35,0.42,0.56,0.3,0.36,0.39,0.37,0.74,0.94,0.0,0.0,0.35,0.38,2.0,0.0
westbru01,27.0,76.0,76.0,34.44,13.3,30.7,0.44,2.4,7.57,0.31,10.9,23.17,0.47,10.9,13.07,0.83,2.57,9.77,12.33,14.1,2.73,0.4,6.77,3.63,39.93,112.67,103.33,2.1,0.47,0.92,2015.0,29.1,0.55,0.24,0.42,5.8,21.2,13.63,51.3,2.73,0.67,15.67,37.23,8.67,3.93,12.57,0.23,7.33,1.67,9.0,7.3,12.0,0.76,0.34,0.09,0.17,0.15,0.24,0.47,0.58,0.34,0.42,0.37,0.31,0.17,0.43,0.04,55.33,0.08,0.31,1.33,0.0
westda01,34.67,74.67,30.67,21.68,10.1,18.87,0.54,0.1,0.37,0.34,10.0,18.5,0.54,3.5,4.53,0.77,2.97,8.7,11.7,5.53,1.83,2.37,3.27,4.77,23.8,112.33,100.0,1.73,0.3,0.99,2014.67,19.53,0.57,0.02,0.23,6.83,18.53,12.9,17.57,1.83,3.67,13.5,21.37,2.87,3.1,6.0,0.18,1.13,2.2,3.33,2.23,9.73,0.98,0.27,0.25,0.18,0.28,0.02,0.54,0.7,0.46,0.52,0.46,0.34,0.73,0.72,0.05,21.0,0.14,0.11,0.67,0.0
westde01,24.67,53.0,45.67,28.85,6.93,14.83,0.47,1.83,4.77,0.38,5.1,10.07,0.51,1.9,2.23,0.85,0.9,4.3,5.2,6.77,2.17,0.83,2.9,3.57,17.57,108.67,104.0,2.36,0.46,0.94,2007.67,13.83,0.56,0.32,0.15,2.13,9.53,5.97,20.37,2.17,1.23,15.53,16.57,2.23,2.1,4.33,0.12,0.27,1.57,1.8,1.6,14.87,0.68,0.24,0.08,0.14,0.22,0.32,0.51,0.59,0.3,0.49,0.49,0.38,0.27,0.86,0.01,8.67,0.36,0.38,2.0,0.33
westma02,24.0,52.0,2.0,4.31,3.8,8.1,0.47,0.07,0.47,0.33,3.73,7.63,0.49,2.8,4.97,0.57,4.3,5.93,10.2,3.23,3.0,0.53,2.33,9.47,10.5,107.0,105.67,1.39,0.42,0.83,2008.0,9.5,0.51,0.05,0.63,9.43,13.07,11.23,8.7,3.0,0.73,18.73,10.9,0.1,0.27,0.4,0.09,-3.93,1.87,-2.07,0.0,4.97,0.95,0.75,0.08,0.03,0.09,0.05,0.49,0.54,0.47,0.0,0.11,0.33,0.46,0.0,0.22,6.0,0.08,0.0,1.0,0.0
whiteco01,21.0,68.0,24.33,27.36,7.97,18.6,0.43,3.77,10.07,0.37,4.27,8.53,0.5,2.3,2.63,0.88,0.53,5.37,5.9,6.07,1.07,0.27,2.53,3.8,22.0,110.0,115.33,2.46,0.33,0.99,2021.0,12.37,0.56,0.54,0.14,1.23,12.2,6.77,17.7,1.07,0.5,11.27,20.07,1.17,1.47,2.63,0.07,-0.87,-0.9,-1.77,0.1,17.27,0.46,0.2,0.11,0.07,0.08,0.54,0.5,0.63,0.36,0.43,0.42,0.37,0.35,0.88,0.01,5.33,0.17,0.45,1.33,0.0
whitede01,26.33,62.0,40.67,27.5,7.7,17.43,0.44,3.07,8.5,0.36,4.63,8.97,0.52,4.33,5.07,0.86,0.9,4.93,5.83,6.47,1.2,1.63,2.2,4.07,22.8,117.67,113.33,2.96,0.38,1.04,2020.33,15.6,0.58,0.48,0.3,2.03,10.97,6.5,18.93,1.2,2.93,10.13,19.67,2.83,1.7,4.5,0.12,1.2,0.47,1.67,1.63,15.73,0.52,0.19,0.21,0.09,0.04,0.48,0.52,0.65,0.49,0.39,0.36,0.36,0.46,0.86,0.02,8.33,0.2,0.41,1.0,0.0
whitedj01,24.5,52.5,5.5,16.75,8.5,16.9,0.5,0.0,0.1,0.5,8.45,16.85,0.5,2.85,3.9,0.71,2.85,8.25,11.1,1.9,0.85,1.3,1.6,5.25,19.75,107.0,109.0,1.23,0.11,0.98,2010.5,13.85,0.53,0.01,0.23,6.3,18.6,12.35,6.5,0.85,1.95,7.8,17.75,0.8,0.5,1.3,0.08,-1.45,-1.0,-2.45,-0.15,11.3,0.99,0.27,0.13,0.18,0.41,0.01,0.5,0.75,0.38,0.42,0.4,0.5,0.68,0.0,0.06,14.5,0.0,0.0,0.0,0.0
whiteha01,27.0,62.67,45.33,27.62,10.5,17.03,0.62,0.03,0.07,0.57,10.5,16.97,0.62,4.23,6.93,0.61,6.17,15.37,21.57,0.97,0.97,5.63,2.93,5.2,25.3,119.67,99.67,0.33,0.06,1.1,2016.0,25.6,0.63,0.0,0.41,14.1,33.47,24.03,3.1,0.97,9.1,12.8,20.47,4.47,3.57,8.03,0.22,2.23,1.57,3.8,2.57,4.47,1.0,0.53,0.31,0.1,0.05,0.0,0.62,0.76,0.48,0.44,0.4,0.19,0.63,0.33,0.22,120.67,0.0,0.0,0.0,0.0
whiteja02,30.0,57.0,16.0,7.63,6.1,14.3,0.43,1.7,5.0,0.34,4.4,9.2,0.48,1.4,2.3,0.58,0.6,5.3,5.9,3.6,1.6,0.5,2.1,5.4,15.4,100.0,108.0,1.71,0.25,0.88,2012.0,9.1,0.5,0.35,0.16,1.3,12.0,6.5,10.3,1.6,0.8,12.0,15.2,0.1,0.3,0.5,0.05,-3.3,0.2,-3.1,-0.1,14.5,0.65,0.3,0.07,0.06,0.22,0.35,0.48,0.6,0.5,0.43,0.32,0.34,0.5,0.86,0.06,6.0,0.46,0.37,1.0,0.0
whiteok01,24.0,35.0,0.0,13.46,3.5,9.3,0.38,1.3,3.6,0.35,2.2,5.7,0.4,2.1,2.4,0.91,2.7,6.1,8.8,2.2,1.1,1.1,1.9,5.6,10.5,104.0,108.0,1.16,0.24,0.86,2016.0,7.5,0.51,0.39,0.25,5.8,13.5,9.6,6.0,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.07,-3.6,0.4,-3.1,-0.1,13.4,0.61,0.32,0.13,0.08,0.08,0.39,0.4,0.5,0.18,0.57,0.14,0.35,0.71,1.0,0.05,4.0,0.47,0.38,0.0,0.0
whitero02,23.0,67.33,7.0,15.69,9.73,22.6,0.43,1.53,4.53,0.34,8.2,18.1,0.45,3.13,4.3,0.72,1.87,5.63,7.53,3.5,1.87,0.97,4.07,4.97,24.1,93.67,104.0,0.9,0.16,0.84,2003.0,12.83,0.49,0.2,0.19,4.03,12.8,8.3,12.47,1.87,1.4,14.1,24.43,-0.53,1.17,0.63,0.04,-1.33,-0.37,-1.67,-0.03,14.2,0.8,0.21,0.14,0.08,0.36,0.2,0.45,0.64,0.39,0.37,0.38,0.34,0.65,0.92,0.05,22.33,0.16,0.27,0.67,0.0
whitnch01,30.5,66.5,51.0,23.55,6.55,16.9,0.39,2.9,8.15,0.36,3.65,8.75,0.41,3.35,3.9,0.85,0.2,3.35,3.55,7.55,1.6,0.15,2.8,4.6,19.25,107.0,108.0,2.91,0.45,0.9,2001.5,12.4,0.52,0.48,0.23,0.45,7.5,3.9,23.8,1.6,0.15,13.1,18.25,2.65,0.9,3.55,0.09,-0.4,-0.9,-1.3,0.7,20.35,0.52,0.04,0.04,0.1,0.34,0.48,0.41,0.55,0.32,0.25,0.45,0.36,0.68,0.74,0.0,0.0,0.2,0.38,0.0,0.0
wiggiaa01,23.5,60.0,24.5,21.35,6.55,13.45,0.49,1.75,5.05,0.35,4.85,8.4,0.57,2.35,3.0,0.78,2.3,5.15,7.45,2.8,1.3,0.45,2.1,3.85,17.15,113.0,116.0,1.34,0.21,1.02,2021.5,11.25,0.58,0.37,0.22,4.9,11.5,8.15,8.4,1.3,0.95,12.4,14.9,0.95,1.0,1.9,0.07,-2.45,-0.7,-3.2,-0.35,11.65,0.63,0.32,0.29,0.02,0.0,0.37,0.57,0.68,0.46,0.45,0.25,0.35,0.63,0.97,0.05,16.5,0.41,0.31,0.5,0.0
wiggian01,25.0,66.0,66.0,33.2,10.3,22.3,0.46,2.97,8.03,0.37,7.4,14.3,0.52,3.77,5.43,0.69,1.7,5.17,6.87,3.9,1.33,1.27,2.7,3.23,27.37,107.0,111.33,1.44,0.17,1.0,2020.0,15.47,0.55,0.36,0.24,3.8,11.67,7.73,13.27,1.33,2.37,9.83,24.6,1.27,2.4,3.63,0.08,0.47,-0.57,-0.1,1.07,14.23,0.64,0.21,0.22,0.1,0.11,0.36,0.52,0.71,0.48,0.37,0.36,0.37,0.46,0.83,0.05,47.0,0.22,0.4,0.0,0.0
wilcoch01,26.0,66.67,28.67,20.5,8.43,14.43,0.6,0.0,0.1,0.0,8.43,14.37,0.61,3.63,5.33,0.68,3.7,8.9,12.57,1.77,1.47,1.33,2.53,6.4,20.47,117.0,105.67,0.7,0.13,1.08,2008.0,16.3,0.63,0.01,0.37,8.43,19.67,14.1,5.67,1.47,1.97,13.43,16.93,2.23,1.37,3.63,0.14,-0.6,0.23,-0.37,0.5,4.23,0.99,0.6,0.24,0.13,0.02,0.01,0.61,0.75,0.43,0.38,0.25,0.0,0.72,0.0,0.25,82.67,0.0,0.0,0.67,0.0
wilcocj01,25.0,22.0,0.0,5.66,6.5,17.7,0.36,2.53,7.77,0.32,3.97,9.9,0.39,1.53,1.83,0.92,0.87,3.33,4.2,4.17,1.8,0.53,2.8,3.9,17.07,89.67,109.0,2.59,0.25,0.78,2015.0,8.1,0.45,0.44,0.1,1.9,7.3,4.63,12.3,1.8,0.8,13.0,19.0,-0.07,0.1,0.03,-0.01,-3.93,-0.87,-4.83,-0.1,18.43,0.56,0.14,0.04,0.06,0.32,0.44,0.39,0.5,0.17,0.78,0.3,0.32,0.64,0.92,0.0,0.33,0.2,0.47,0.0,0.0
wilkida02,27.67,54.33,12.67,18.59,6.63,14.63,0.46,1.07,3.37,0.29,5.57,11.27,0.5,3.07,4.17,0.74,2.33,4.27,6.67,3.33,2.27,0.73,2.13,5.17,17.37,109.33,109.33,1.62,0.24,0.94,2006.67,12.63,0.53,0.21,0.3,5.37,9.67,7.5,9.93,2.27,1.03,11.37,16.07,1.07,0.7,1.77,0.09,-0.97,0.33,-0.63,0.37,11.73,0.79,0.33,0.15,0.1,0.21,0.21,0.5,0.63,0.45,0.36,0.34,0.29,0.52,0.91,0.07,15.0,0.38,0.26,1.0,0.0
wilksmi01,25.33,40.33,1.33,7.58,6.37,14.13,0.45,1.27,2.8,0.42,5.1,11.3,0.45,3.1,3.9,0.79,1.13,4.27,5.4,6.83,1.77,0.2,2.77,5.3,17.03,109.33,105.33,2.47,0.49,0.91,2004.33,12.7,0.54,0.2,0.28,2.53,9.23,5.97,20.87,1.77,0.3,15.03,16.17,0.37,0.27,0.63,0.11,-1.2,0.9,-0.3,0.1,12.33,0.8,0.32,0.13,0.11,0.25,0.2,0.45,0.56,0.44,0.4,0.31,0.42,0.31,0.76,0.0,0.0,0.3,0.52,0.33,0.0
williaa01,31.0,78.33,6.67,19.05,7.07,14.3,0.49,0.0,0.07,0.11,7.07,14.27,0.5,3.97,5.6,0.72,4.17,7.23,11.4,2.93,1.1,2.1,3.03,7.17,18.17,105.33,99.33,0.97,0.21,0.91,2002.0,13.43,0.54,0.01,0.39,9.0,15.77,12.37,9.17,1.1,2.97,15.2,17.1,1.57,2.4,4.03,0.13,-2.0,0.77,-1.2,0.3,5.73,0.99,0.47,0.29,0.13,0.1,0.01,0.5,0.62,0.37,0.4,0.37,0.11,0.71,0.33,0.13,46.0,0.0,0.0,0.33,0.0
willial02,28.0,72.0,71.33,33.47,7.27,17.37,0.42,0.97,3.13,0.31,6.3,14.27,0.44,2.6,3.37,0.76,0.93,4.03,5.0,8.07,2.17,0.4,2.63,3.5,18.17,102.0,105.0,3.06,0.46,0.84,2002.0,13.97,0.48,0.18,0.19,1.9,8.8,5.27,25.97,2.17,0.57,12.23,18.4,2.3,2.03,4.27,0.08,-0.7,0.33,-0.4,1.1,15.67,0.82,0.15,0.1,0.13,0.44,0.18,0.44,0.54,0.44,0.42,0.42,0.31,0.47,0.7,0.0,0.0,0.18,0.45,1.33,0.0
willial03,24.0,47.0,0.0,15.06,9.3,18.1,0.52,0.0,0.1,0.0,9.3,18.0,0.52,4.7,7.6,0.62,6.4,13.4,19.7,1.6,1.8,2.2,2.5,8.5,23.4,113.0,106.0,0.64,0.09,0.97,2016.0,19.5,0.55,0.0,0.42,14.0,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.14,-0.8,-0.6,-1.3,0.1,4.7,1.0,0.5,0.41,0.09,0.0,0.0,0.52,0.61,0.43,0.44,0.0,0.0,0.72,0.0,0.01,3.0,0.0,0.0,1.0,0.0
willicj01,27.0,38.0,17.0,18.61,6.0,13.5,0.44,1.5,5.4,0.28,4.5,8.2,0.55,0.9,1.1,0.81,0.8,3.0,3.9,3.0,2.1,0.9,1.4,4.3,14.4,105.0,111.0,2.14,0.22,0.94,2017.0,9.5,0.51,0.4,0.08,1.9,6.7,4.4,8.5,2.1,1.5,8.9,13.7,0.3,0.5,0.7,0.05,-2.8,0.7,-2.1,0.0,14.2,0.6,0.23,0.14,0.14,0.09,0.4,0.55,0.76,0.39,0.46,0.39,0.28,0.68,0.77,0.02,3.0,0.33,0.27,0.0,0.0
willico02,29.0,79.67,2.67,22.29,11.17,22.8,0.49,0.03,0.17,0.19,11.17,22.63,0.49,6.3,8.07,0.78,3.57,5.93,9.5,2.57,1.23,0.73,3.87,6.87,28.63,104.0,101.67,0.67,0.11,0.94,2002.0,16.7,0.54,0.01,0.35,7.7,12.8,10.27,9.63,1.23,1.03,12.83,26.3,2.4,2.3,4.7,0.13,-0.6,-0.6,-1.2,0.33,6.3,0.99,0.43,0.29,0.18,0.09,0.01,0.49,0.62,0.45,0.34,0.33,0.13,0.64,0.67,0.03,17.33,0.41,0.21,0.67,0.0
willide01,24.0,75.33,75.33,37.0,9.33,19.4,0.48,1.53,4.27,0.36,7.83,15.13,0.52,6.13,7.47,0.82,0.67,3.87,4.53,14.67,1.6,0.37,4.67,3.33,26.37,116.67,109.33,3.14,0.76,0.96,2008.0,20.83,0.58,0.22,0.38,1.57,8.93,5.3,45.3,1.6,0.57,17.03,23.87,7.6,2.4,10.0,0.17,4.63,-0.8,3.87,4.13,12.47,0.78,0.34,0.09,0.08,0.27,0.22,0.52,0.6,0.45,0.45,0.45,0.36,0.34,0.55,0.01,12.33,0.05,0.34,2.0,0.0
willide02,22.67,77.33,23.67,20.75,8.57,19.37,0.44,1.7,5.37,0.31,6.9,14.03,0.49,5.57,7.73,0.72,1.9,7.8,9.73,1.87,1.13,0.47,2.27,2.73,24.37,106.33,108.33,0.86,0.1,0.97,2013.67,14.83,0.54,0.28,0.4,4.17,17.13,10.63,6.23,1.13,0.73,9.07,21.9,1.7,1.23,2.9,0.09,0.23,-1.27,-1.07,0.33,11.83,0.72,0.37,0.11,0.08,0.17,0.28,0.49,0.64,0.26,0.4,0.35,0.31,0.67,0.92,0.11,60.0,0.3,0.39,1.0,0.0
williel01,23.0,45.5,1.0,11.74,9.5,20.1,0.46,2.15,7.35,0.3,7.25,12.75,0.55,2.85,5.7,0.53,1.9,4.2,6.05,2.55,1.8,0.6,2.3,5.85,24.0,102.0,110.0,1.12,0.15,0.95,2012.0,13.75,0.53,0.37,0.3,4.05,9.65,6.75,8.7,1.8,0.9,10.35,21.7,0.1,0.2,0.3,0.06,-1.6,-1.25,-2.85,-0.5,12.65,0.63,0.41,0.08,0.04,0.1,0.37,0.55,0.63,0.36,0.35,0.48,0.3,0.55,0.81,0.13,18.5,0.25,0.22,0.5,0.0
willier01,31.0,69.33,51.33,26.42,5.93,14.23,0.42,0.97,2.97,0.33,5.0,11.3,0.44,5.0,6.77,0.74,2.27,5.53,7.83,3.37,1.77,0.3,2.33,5.4,17.87,105.67,105.33,1.44,0.24,0.91,2003.0,12.1,0.52,0.21,0.48,4.83,12.1,8.43,10.7,1.77,0.37,12.07,17.03,2.0,1.7,3.73,0.09,-1.63,0.07,-1.53,0.27,10.87,0.79,0.29,0.26,0.14,0.1,0.21,0.44,0.51,0.38,0.4,0.43,0.33,0.54,0.94,0.01,5.33,0.43,0.37,2.0,0.0
willifr02,22.5,38.5,1.5,10.35,4.45,13.05,0.33,1.65,4.8,0.34,2.85,8.25,0.3,2.2,2.75,0.76,0.8,4.1,4.85,9.95,2.05,0.55,5.05,5.35,12.65,87.0,106.0,1.97,0.81,0.64,2002.5,8.55,0.44,0.39,0.21,1.7,9.0,5.3,28.55,2.05,0.75,26.95,16.8,-0.15,0.3,0.1,-0.01,-2.95,-0.5,-3.5,-0.15,13.6,0.61,0.29,0.12,0.1,0.1,0.39,0.3,0.34,0.3,0.12,0.64,0.34,0.24,0.86,0.0,0.5,0.33,0.28,0.0,0.0
willigr01,22.67,75.0,16.33,21.78,4.83,10.83,0.45,2.2,6.03,0.35,2.63,4.77,0.55,2.1,2.63,0.8,2.17,5.9,8.07,2.77,1.13,1.3,1.97,5.67,14.1,114.67,110.0,1.4,0.26,1.0,2020.67,9.8,0.58,0.55,0.24,4.87,12.8,8.9,7.53,1.13,2.43,14.2,12.43,1.47,2.2,3.7,0.1,-2.43,1.07,-1.4,0.37,16.1,0.45,0.2,0.19,0.05,0.01,0.55,0.55,0.72,0.5,0.25,0.17,0.35,0.64,0.94,0.03,10.33,0.44,0.39,1.33,0.0
willija02,28.0,73.0,70.67,29.51,7.27,18.03,0.4,3.03,8.97,0.34,4.23,9.07,0.47,2.2,2.67,0.82,0.53,3.3,3.9,12.3,2.13,0.13,3.53,2.57,19.73,108.0,107.67,3.48,0.68,0.87,2003.0,16.47,0.51,0.5,0.15,1.23,7.17,4.2,38.57,2.13,0.23,15.53,19.7,3.47,1.33,4.8,0.11,2.77,-1.07,1.67,1.97,18.43,0.5,0.18,0.04,0.05,0.23,0.5,0.47,0.6,0.41,0.41,0.39,0.34,0.2,0.63,0.0,0.33,0.08,0.33,5.0,0.33
