ncaa_player_name,rookie_Age,ncaa_team,Full Role,scouting_report,projected_range,ncaa_rim_fg%,ncaa_mid_fg%,ncaa_3p%,length_pc1,explosive_pc2,P(Bust),P(Star),mean_AST_2_TOV,mean_AST_2_FG,mean_AST%,mean_TOV%,mean_USG%,mean_PPP,mean_0-3_prop,mean_3-10_prop,mean_10-16_prop,mean_16-3P_prop,mean_corner_%3PA,mean_2P_%astd,mean_3P_%astd,mean_0-3_fg%,mean_3-10_fg%,mean_10-16_fg%,mean_16-3P_fg%,mean_3P_fg%,mean_corner_3P%,mean_STL%,mean_BLK%,mean_ORB%,mean_DRB%,mean_3P_prop_not_corner,floor_AST_2_TOV,floor_AST_2_FG,floor_AST%,floor_TOV%,floor_USG%,floor_PPP,floor_0-3_prop,floor_3-10_prop,floor_10-16_prop,floor_16-3P_prop,floor_corner_%3PA,floor_2P_%astd,floor_3P_%astd,floor_0-3_fg%,floor_3-10_fg%,floor_10-16_fg%,floor_16-3P_fg%,floor_3P_fg%,floor_corner_3P%,floor_STL%,floor_BLK%,floor_ORB%,floor_DRB%,floor_3P_prop_not_corner,ceiling_AST_2_TOV,ceiling_AST_2_FG,ceiling_AST%,ceiling_TOV%,ceiling_USG%,ceiling_PPP,ceiling_0-3_prop,ceiling_3-10_prop,ceiling_10-16_prop,ceiling_16-3P_prop,ceiling_corner_%3PA,ceiling_2P_%astd,ceiling_3P_%astd,ceiling_0-3_fg%,ceiling_3-10_fg%,ceiling_10-16_fg%,ceiling_16-3P_fg%,ceiling_3P_fg%,ceiling_corner_3P%,ceiling_STL%,ceiling_BLK%,ceiling_ORB%,ceiling_DRB%,ceiling_3P_prop_not_corner,Mean_Primary_Cluster,Mean_Primary_Cluster_Prob,Mean_Secondary_Cluster,Mean_Secondary_Cluster_Prob,Mean Full Role,floor_Primary_Cluster,floor_Primary_Cluster_Prob,floor_Secondary_Cluster,floor_Secondary_Cluster_Prob,floor Full Role,ceiling_Primary_Cluster,ceiling_Primary_Cluster_Prob,ceiling_Secondary_Cluster,ceiling_Secondary_Cluster_Prob,ceiling Full Role,floor_comp,floor_comp_id,floor_comp_pts,floor_comp_reb,floor_comp_ast,floor_comp_dbpm,med_comp,med_comp_id,med_comp_pts,med_comp_reb,med_comp_ast,med_comp_dbpm,ceiling_comp,ceiling_comp_id,ceiling_comp_pts,ceiling_comp_reb,ceiling_comp_ast,ceiling_comp_dbpm
Colby Jones,21,Xavier,Lead Guard,"Jones is a smart player that can fit in any system. He's a strong defender and has a high motor, but will need to improve his shooting to make the fit smoother.",Fringe 1st-2nd,-0.342676021148307,1.884944350793718,0.4986485908370659,0.3982725826195251,0.739757628796886,0.5775207489914158,0.008,2.0023296354992084,0.324611727416799,16.24453248811406,12.811933438985736,19.039318541996845,0.9532963549920748,0.27957210776545127,0.1751188589540413,0.08350237717908074,0.0812044374009509,0.10502139461172735,0.29012599049128374,0.32596545166402524,0.6373058637084,0.38855784469096716,0.3599683042789218,0.35703645007923956,0.3349128367670368,0.35895404120443747,1.7487955625990477,1.399793977812994,3.6177179080824162,13.449080824088737,0.27588193343898554,1.9761539177917118,0.2608044741935332,13.899127598519266,12.124954144928772,18.31956195387187,0.9341039805020925,0.2526521761803438,0.1634824306855583,0.07916880711546286,0.06247726563310935,0.09007615864074554,0.2609022903459231,0.3050427254886786,0.6286114214643083,0.3517549756938019,0.3319209565367939,0.343305002514038,0.32848544523622497,0.35151607493498677,1.7956049611184581,1.1182567426507029,2.8627941744125462,12.441039351240429,0.2527196743184134,2.089717882153946,0.34761165996597715,18.849765292001795,13.668996443089314,19.50624410698873,0.9674568262972579,0.29778467236326195,0.18941805197286254,0.08567834988002404,0.07685854515383178,0.11550860935459996,0.2911729905590872,0.3644194175016794,0.6588682157296826,0.39976906895376496,0.3648289780767891,0.3700898133328868,0.3514224662241099,0.3734130123465079,1.84384088805435,1.4704988702831432,3.4678949824536387,14.330724880837819,0.2927312249793885,Pass-First Playmaker,0.644,Scoring Guard,0.322,Combo Guard,Pass-First Playmaker,0.904,None,0.082,Pass-First Playmaker,Scoring Guard,0.526,Pass-First Playmaker,0.456,Combo Guard,R.J. Hunter,hunterj01,15.0,5.7,2.0,1.0,Jordan Crawford,crawfjo02,25.67,5.47,6.73,-1.47,Allen Crabbe,crabbal01,18.07,5.9,2.63,0.23
Jaime Jaquez Jr.,23,UCLA,Skilled Forward,Crafty scorer Jaquez was the key member of many strong UCLA squads. Has great basketball IQ and plays smart off-ball defense. ,Fringe 1st-2nd,-0.38220810879067624,0.6063237661719802,-0.18174428902877307,0.7901002555091909,-0.3108349988890334,0.4280585928848113,0.02,1.72543581616482,0.2522187004754359,13.003090332805053,11.823074484944526,19.072535657686217,0.9837083993660857,0.30812995245641855,0.177876386687797,0.079809825673534,0.08077654516640258,0.10054152139461173,0.35616561014263104,0.31434389857369255,0.6562916006339151,0.39147385103011145,0.37416798732171225,0.34280507131537286,0.3266085578446915,0.3443581616481768,1.6413946117274165,1.6544215530903315,4.954786053882735,15.55816164817747,0.25323026941362897,1.6015362113285982,0.23047751623939552,11.013336663644251,10.73836457906344,18.33224836771965,0.9535810288150763,0.28879105195663757,0.17945965060440736,0.07050592757614653,0.06247726563310935,0.07954745583379493,0.30713152534190874,0.2899014158125107,0.6438869067031509,0.39064143307380594,0.3494227537024893,0.3328467468994905,0.32024783340620216,0.3181223253496061,1.5525857307848772,1.3057422487350556,3.969089027227476,14.10548209538541,0.20655336418259365,1.79095630991001,0.26519781899777833,14.083004050089645,11.957811535852118,19.947010932762993,1.0016326350603577,0.3380232858708638,0.19948165880620952,0.08003821259286772,0.07685854515383178,0.11561177244230413,0.4081473161205776,0.364508413896117,0.6637647891730545,0.40919650047458156,0.3795707004822743,0.35722243546198795,0.3462148318241762,0.3794064519164246,1.682585907733477,1.8448473495774753,5.477329843573539,17.111226802941992,0.2725920326054254,Skilled Big,0.949,None,0.046,Skilled Big,Skilled Big,0.954,None,0.04,Skilled Big,Skilled Big,0.962,None,0.036,Skilled Big,Jarrell Brantley,brantja01,22.6,9.5,5.3,1.6,Dillon Brooks,brookdi01,27.33,5.13,4.23,-0.8,Derrick White,whitede01,22.8,5.83,6.47,0.47
Maxwell Lewis,21,Pepperdine,Scoring Wing,"Lewis is a strong shooter, but struggled with inconsistency. On top of that, he's not a great defender on or off ball, so will need to improve to fill a ""3-and-D"" role. ",Fringe 1st-2nd,-0.3756194275169471,0.21676860034127804,-0.09251243593161379,-1.2332970955162237,0.4304268918858044,0.7696908871968671,0.006,1.6517432646592718,0.25868462757527777,13.23767036450077,12.358462757527727,19.188335974643422,0.9586370839936592,0.2761489698890649,0.180110935023772,0.07656101426307446,0.07950871632329647,0.11426354992076079,0.3187500792393034,0.33985150554675175,0.6473058637084002,0.38530903328050764,0.36480190174326493,0.34606973058637086,0.3323296354992082,0.3577496038034869,1.606402535657686,1.4967828843106148,4.097337559429483,14.425245641838346,0.27358114104595854,1.5044796012077433,0.2303818237786587,11.194172935246682,11.68980335097832,18.33224836771965,0.9449250066431139,0.2523629013657625,0.17937680906449746,0.07050592757614653,0.06247726563310935,0.10515776829296612,0.27910438293962997,0.3096954729218947,0.631046965856714,0.3517549756938019,0.3395773026024388,0.34165819771649414,0.330385445236225,0.3430545514656497,1.5307488057948269,1.1212892181998901,3.8407143746538517,12.81351217176991,0.25251971521434946,1.786927479966831,0.26326729147247346,14.083004050089645,12.370605941919615,20.01407582849928,0.9869919085325621,0.28775809114896816,0.19959467734146014,0.08003821259286772,0.07685854515383178,0.1330615332461992,0.3353025394595026,0.3657042305489311,0.6637647891730545,0.3899343861023614,0.3694419467822743,0.37021493576045195,0.3531262684138087,0.37411463225311203,1.6583519317279873,1.7185356486300376,4.607158393083804,15.745020602032879,0.2933016649776625,Skilled Big,0.614,Floor Spacer,0.302,Stretch Four,Skilled Big,0.78,None,0.147,Skilled Big,Skilled Big,0.556,Floor Spacer,0.419,Stretch Four,Dwayne Bacon,bacondw01,17.63,6.7,2.67,-0.97,Miye Oni,onimi01,9.9,7.9,2.6,1.3,Taurean Prince,princta02,20.03,7.53,3.23,0.37
Brandin Podziemski,20,Santa Clara,Lead Guard,"This year's Santa Clara prospect, Podziemski has a lot to live up to. He is a strong offensive player, on and off ball, but he'll need to bulk up and prove he can play NBA defense.",Fringe 1st-2nd,-0.23890429108709105,0.7649732490304515,1.268273323800064,2.8131948105517885,-0.005166886650555758,0.35247133091038174,0.054,1.8817749603803502,0.2735974643423139,14.817575277337536,11.814659270998405,19.908193343898567,0.9766719492868455,0.26852614896988886,0.17133122028526138,0.08541996830427889,0.08510301109350238,0.10211743264659248,0.3105375594294777,0.33624484944532496,0.6453724247226637,0.3938827258320126,0.378019017432647,0.3559429477020598,0.3443264659271006,0.3719651347068144,1.6335023771790798,1.403407290015848,3.944611727416804,14.856608557844668,0.28740713153724223,1.9350390671036857,0.24640623458819907,13.555823203353219,10.733136319236216,19.409383615974917,0.9553862877173901,0.2511258967070821,0.16322216048225155,0.07916880711546286,0.07098749439199462,0.07952591470503795,0.2633452540861902,0.3096954729218947,0.6319272767644774,0.39064143307380594,0.3699459425978583,0.3434621699203703,0.3501137529716636,0.36736345028902967,1.548055209403689,1.1182567426507029,3.30603257175694,14.039399667455315,0.2548240007054975,2.0510436782407315,0.28838493000203463,16.301699464649335,11.957811535852118,21.207815332451972,0.9883703590945726,0.28775809114896816,0.189273852838927,0.09062463547763648,0.08912350722376985,0.11550860935459996,0.32033749824210855,0.36492586630958135,0.663793653106111,0.4092052412483146,0.38992833922850184,0.37021493576045195,0.35899286888832205,0.39079679101705134,1.6795550417357175,1.4855551995133494,4.612608770498904,16.20624276786421,0.2976737801506114,Scoring Guard,0.921,None,0.031,Scoring Guard,Scoring Guard,0.926,None,0.055,Scoring Guard,Scoring Guard,0.907,None,0.036,Scoring Guard,Dillon Brooks,brookdi01,27.33,5.13,4.23,-0.8,Tyler Herro,herroty01,28.43,7.83,5.9,-0.9,Reggie Jackson,jacksre01,27.7,5.77,9.3,-0.7
Jordan Walsh,19,Arkansas,Skilled Forward,Walsh is a lengthy lockdown defender that will need to gain a jumpshot to hit.,2nd round +,-0.19937220344472362,-0.6707260314907638,-0.616749572877424,-0.8639012208391385,-1.1729528770769595,0.764770637126595,0.0508,1.553343898573692,0.23795562599049155,12.848240887480195,12.208906497622811,19.7599524564184,0.961093502377178,0.2952139461172738,0.17946117274167994,0.07976228209191749,0.08581616481774962,0.10442282091917589,0.3404683042789231,0.316197147385103,0.6562282091917594,0.3861489698890647,0.3614263074484946,0.34296354992076067,0.3260697305863714,0.34554675118858974,1.6959112519809814,1.6971632329635464,4.417480190174339,14.6343740095087,0.2558307448494455,1.4443446495051286,0.2130610473603667,11.021421015145672,11.68980335097832,19.06917215990044,0.9449250066431139,0.27379708545540116,0.17929150488328038,0.07050592757614653,0.07212304189603355,0.09005461751198857,0.30183225090366844,0.2899014158125107,0.6441916018307422,0.3517549756938019,0.33602910353489457,0.3322700790785725,0.3201758754307524,0.3322094884250612,1.6924706637374982,1.3057422487350556,3.8617266512314274,13.963872331043335,0.22090383094803542,1.6261236181215466,0.24499608863930705,13.667135799091087,12.368939428546208,20.791749407055683,0.9863369326512018,0.3349601022917474,0.1994918168181548,0.08003821259286772,0.08912350722376985,0.11552860461054633,0.3986114368276279,0.3652867781354667,0.6637647891730545,0.3898209371244895,0.36509775828941377,0.35722243546198795,0.34566857692808395,0.37302596425105317,1.8042028000120147,1.9236855628739968,5.175021787763189,16.20624276786421,0.2714778268679855,Skilled Big,0.621,Floor Spacer,0.273,Stretch Four,Skilled Big,0.882,None,0.061,Skilled Big,Skilled Big,0.864,None,0.109,Skilled Big,Kevin Porter Jr.,porteke02,25.07,6.6,8.93,-1.6,Isaiah Roby,robyis01,19.4,11.07,3.67,0.0,Josh Okogie,okogijo01,15.83,7.87,3.03,0.47
Terquavion Smith,21,North Carolina St.,Lead Guard,"Microwave wirey scorer, Smith is not the most functional role player. He'll need to improve defense and strength to unlock upside and stay on the court",2nd round +,-1.7015915338547123,-0.413116970215622,0.030181362076980238,2.688128575318398,8.027835872781441e-05,0.7521041216640013,0.022,1.9184152139461166,0.29532488114104605,14.997258320126749,12.487591125198094,19.191996830427883,0.9421870047543581,0.25435816164817776,0.16315372424722682,0.08703645007923928,0.09600633914421566,0.11107638668779726,0.2834629160063394,0.3402076069730586,0.6285419968304278,0.3710935023771789,0.38992076069730636,0.35700475435816187,0.336133122028527,0.3581299524564183,1.689175911251978,1.2241521394611716,3.2867670364500805,12.713882725831988,0.2879727416798733,1.9345897459632029,0.2609681825444344,13.514893136765794,11.972736323638138,18.318980149453196,0.9224519236741375,0.22994612859391422,0.14512597402896332,0.07914854832486486,0.09113867293267158,0.10017410296460975,0.2604100169156783,0.3096954729218947,0.6093639670073775,0.35079118993426295,0.38726626123631214,0.343305002514038,0.3303145826177108,0.3426141442414254,1.566250765848172,1.0597704455815524,2.480461759957555,12.441039351240429,0.2728358378220611,2.087495576707069,0.34761165996597715,16.301699464649335,12.47047412948625,20.01407582849928,0.9372972669351406,0.27487227249164187,0.16943726202773313,0.09045848178738759,0.10818508538604257,0.13316878786550415,0.2911729905590872,0.36267613595414283,0.6346592566897935,0.3697698402131976,0.41913027419794074,0.3694819450155623,0.35235003101250595,0.37365090859687644,1.8014036457445923,1.2772799088029934,3.4364578311361003,13.469870756352167,0.2971033401523374,Pass-First Playmaker,0.556,Scoring Guard,0.434,Combo Guard,Scoring Guard,0.736,Pass-First Playmaker,0.257,Combo Guard,Pass-First Playmaker,0.869,None,0.12,Pass-First Playmaker,Jaylen Adams,adamsja01,11.7,6.5,7.0,-0.5,Aaron Holiday,holidaa01,20.1,5.23,6.9,0.13,Matthew Dellavedova,dellama01,13.83,4.73,8.2,-0.5
Jalen Slawson,23,Furman,Skilled Forward,"Slawson is an athletic wing with an NBA body. Profiles as a switchable and strong defender, but will need to shoot consistently.",2nd round +,1.2847282534625148,0.33457762226588544,0.5767264622970802,-1.2949946475907177,0.338541675526858,0.6714562442033164,0.025,1.7375118858954046,0.2976703645007929,14.143549920760691,13.234976228209199,18.488066561014264,0.9531695721077671,0.3271632329635493,0.1864025356576859,0.07576862123613295,0.083312202852615,0.09447305863708416,0.36695911251981095,0.28958541996830456,0.6505229793977819,0.38603803486529303,0.3574326465927099,0.34196513470681483,0.3013946117274177,0.3185895404120445,1.76944532488114,1.9890491283676703,5.441695721077655,16.42231378763869,0.23286450079239265,1.6015362113285982,0.2623625400506052,13.50905854730462,12.568342053608674,17.716624423112464,0.9341039805020925,0.2892514412348833,0.17945965060440736,0.06150654687630501,0.07098749439199462,0.07954745583379493,0.3080553474803563,0.26452285154294664,0.6411985987611518,0.35155492736540866,0.33201473541674287,0.3233836758879533,0.2813570966723277,0.28835353202574215,1.801463268511368,1.5145725955122051,4.250317249646701,15.782740122492052,0.1905841037189989,1.8961843745699705,0.351488984819277,15.4059691093834,14.295987285289312,19.00842078092157,0.9651495057282076,0.36422954578293143,0.20445172266414288,0.08003821259286772,0.0851460171538318,0.10666280220000589,0.41143919747165986,0.3081546619742842,0.6636234380596313,0.3897791008648728,0.36509775828941377,0.35722243546198795,0.34316489600689226,0.329501254885836,1.957174420686598,2.3942417357264696,6.519790614493957,17.568905535255197,0.2422904370156182,Skilled Big,0.832,None,0.168,Skilled Big,Pass-First Playmaker,0.758,Skilled Big,0.242,Glue Guy,Skilled Big,0.707,Pass-First Playmaker,0.293,Glue Guy,Julyan Stone,stoneju01,7.77,7.97,7.63,1.87,Chris Singleton,singlch01,13.17,10.03,1.7,0.6,Trevor Booker,booketr01,16.87,13.57,2.53,0.5
Mouhamed Gueye,20,Washington St.,Skilled Forward,"Lengthy, athletic big that could excel in a high pick-and-roll system. However, he's not currently a great rim protector and between positions defensively ",2nd round +,0.10370713514676504,-0.4241124789285859,-0.6502115177888588,-3.427766191303748,-0.905141023983625,0.6846984534280298,0.015333333333333334,1.4236450079239331,0.23459587955625996,12.670538827258335,12.701870047543581,20.001315372424724,0.9841838351822518,0.3729001584786053,0.2045641838351824,0.07879556259904912,0.08019017432646595,0.0689263074484945,0.41797036450079295,0.23177432646592744,0.666941362916007,0.40215530903328045,0.37397781299524524,0.33559429477020664,0.2842789223454841,0.2865768621236132,1.6045324881141056,2.1924722662440566,7.060855784469087,18.58725832012679,0.19481378763866866,1.2203537057749256,0.2130610473603667,10.899070692239393,12.072817723102194,19.409383615974917,0.9535810288150763,0.3326152867101715,0.19798965552803588,0.07050592757614653,0.06247726563310935,0.04805688356038486,0.35628703302484804,0.18052864895714196,0.6585162918577322,0.41020414617651,0.34936986258322666,0.32446331486654495,0.26292086104517337,0.25025735828393314,1.531068910611074,1.724379648121828,5.992747122726438,17.51612729386467,0.14829116059298955,1.4944608418079008,0.2473811465742664,13.7282803663269,13.682118112261309,21.120673781296013,1.0010425136348402,0.4235027425071717,0.21302129993126936,0.08003821259286772,0.0795802863993279,0.07794685441902932,0.45482130643105717,0.24902764533870878,0.6963946181293674,0.418704033388252,0.37953029272177624,0.3477465790745392,0.2996373769438166,0.3275612994038309,1.6599054231176682,2.5975807531813095,6.987576953838365,20.152887160008156,0.21590317611387044,Rim Runner,0.835,None,0.159,Rim Runner,Rim Runner,0.859,None,0.136,Rim Runner,Rim Runner,0.515,Skilled Big,0.466,Limited Big,Jarell Martin,martija01,18.37,10.73,2.3,-0.9,Chimezie Metu,metuch01,21.53,12.47,2.63,-0.33,Naz Reid,reidna01,27.37,11.9,2.73,0.37
Jalen Pickett,23,Penn St.,Skilled Creator,"Pickett is a physical guard that can do it all, assisting, rebounding and scoring. Is he athletic enough to make an impact in the NBA however?",2nd round +,0.6522148511846249,1.5802116807487343,0.5321105357485006,0.6924786543403616,3.166468921908623,0.632960152587218,0.027666666666666666,2.3705863708399355,0.3957686212361337,19.137290015847853,13.144437400950885,19.25503961965133,0.9411885895404121,0.24053882725832026,0.17570522979397754,0.09736925515055457,0.08611727416798738,0.09546893819334396,0.25026085578446866,0.32639160063391465,0.6147068145800311,0.3981299524564181,0.3906973058637086,0.3548652931854195,0.3378922345483367,0.35786053882725843,1.6916481774960381,1.224310618066561,3.2981616481775,13.37564183835182,0.30494310618066534,2.080233933048702,0.2628610751022187,15.862806260503973,12.511227180694782,18.31956195387187,0.9230395146459129,0.20306096649092276,0.1634824306855583,0.0974920192310733,0.07154540451771421,0.07954745583379493,0.22144978547988997,0.3050427254886786,0.6100578009822647,0.40017351616156127,0.3908717957185954,0.343305002514038,0.3336670048279992,0.3462969873342763,1.6189652296421346,1.0621826156968086,2.479429024780845,12.443177001985282,0.27674794674474307,2.573227997164541,0.4264765489137156,21.02422378167618,13.828800117176163,20.01407582849928,0.9416059328029178,0.23781885660260568,0.1892779943969145,0.10998989752202355,0.08912350722376985,0.10658211273894377,0.26045315810480274,0.3644194175016794,0.6181821575922501,0.4201515135476547,0.41853724799776654,0.3700898133328868,0.3522757111248648,0.37311205362441624,1.8014036457445923,1.2772799088029934,3.4364578311361003,14.401818713186428,0.3338874235712769,Pass-First Playmaker,0.776,Scoring Guard,0.2,Combo Guard,Scoring Guard,0.603,Pass-First Playmaker,0.373,Combo Guard,Pass-First Playmaker,0.906,None,0.084,Pass-First Playmaker,Denzel Valentine,valende01,20.5,8.57,4.93,-0.07,Georges Niang,niangge01,21.2,7.4,2.67,-0.07,Josh Richardson,richajo01,21.07,5.37,4.5,0.73
Keyontae Johnson,23,Kansas St.,Skilled Forward,"Beefy, athletic cutter that can operate as a lob-threat. Will need to improve his reading of the game on both ends of the court.",2nd round +,0.7164544936034715,0.6298855705569018,0.7998060950399785,0.2608603738998261,-0.1694470057314576,0.7827360205773238,0.016666666666666663,1.6519651347068165,0.2388431061806657,12.316022187004757,11.710221870047523,19.22255150554674,0.9762123613312196,0.2879397781299519,0.17817749603803487,0.07614896988906487,0.07568938193343897,0.10878209191759114,0.3409846275752779,0.34457797147385116,0.6576228209191765,0.39343898573692593,0.365166402535658,0.34400950871632335,0.32958795562599097,0.3514104595879559,1.5475277337559434,1.5794453248811375,4.717464342313792,15.390998415213922,0.2732622820919175,1.5044796012077433,0.2203525638452579,10.973671184542889,10.73836457906344,18.33224836771965,0.9542882829427426,0.26301871112423225,0.18008799048319624,0.07030266229913869,0.0610069134600781,0.09739116385181279,0.30183225090366844,0.3220427639348348,0.6438869067031509,0.39064143307380594,0.3395773026024388,0.34247366802754625,0.32405136391762174,0.33778495002306547,1.4376774501448484,1.10915989726118,3.8407143746538517,14.10548209538541,0.25251971521434946,1.79095630991001,0.24529513643351292,13.114927022136545,11.959478049225526,19.947010932762993,0.9869919085325621,0.3146200716959305,0.19959467734146014,0.08003821259286772,0.06999562779699915,0.13308152850214558,0.3986114368276279,0.382163786914846,0.6836467725590223,0.40923302150607876,0.3694419467822743,0.3701804920928812,0.34656635258333296,0.3794064519164246,1.5821805526719963,1.8448473495774753,5.175021787763189,17.111226802941992,0.2933016649776625,Skilled Big,0.64,Floor Spacer,0.359,Stretch Four,Skilled Big,0.522,Floor Spacer,0.475,Stretch Four,Skilled Big,0.672,Floor Spacer,0.327,Stretch Four,Jarrell Brantley,brantja01,22.6,9.5,5.3,1.6,Anthony Lamb,lamban01,15.8,8.25,3.2,-1.15,Aaron Wiggins,wiggiaa01,17.15,7.45,2.8,-0.7
Adam Flagler,23,Baylor,Lead Guard,"Quick, undersized scoring guard that's excellent from three. Strong playmaker as well. However, his size will prove a problem defensively, ",2nd round +,-0.9916611266105172,0.48851474424737285,0.744036186854254,3.196336374761117,1.0597672323551446,0.6951476422626772,0.038,2.3709350237717923,0.3868462757527736,20.04446909667193,13.01110935023773,19.964722662440582,0.9444690966719499,0.2187797147385106,0.16668779714738516,0.09771790808240881,0.09345483359746438,0.09278431061806655,0.22057036450079198,0.3299690966719496,0.6149920760697304,0.38115689381933365,0.40109350237717883,0.373977812995245,0.34904912836767116,0.3722187004754361,1.6945166402535683,1.0699524564183838,2.6766244057052266,11.768415213946124,0.33005245641838366,2.1083739330487017,0.2618610751022187,15.832661165347655,11.99498649098468,19.314549841086347,0.9256439832272977,0.19368036805942188,0.1452137949421304,0.09714480108163805,0.08144504871697786,0.07952591470503795,0.20527772752543094,0.3096954729218947,0.6100578009822647,0.3517549756938019,0.40062935290305735,0.3796410131082096,0.3499375413181949,0.3704168250891954,1.6863593106757495,0.9117554751729633,2.012671805344288,10.41081962865936,0.32381320402281477,2.5074868660549323,0.3902442040140193,22.33642798560938,13.833705007888382,21.169986715221672,0.9426780479210716,0.21916330547161544,0.17917612205871486,0.10729639923017557,0.09907866473574256,0.09895655899868029,0.22705837459502679,0.3644194175016794,0.6180928133201422,0.39059857679832,0.418736215586302,0.3969194046841735,0.36056240978474163,0.3855722474535135,1.8014036457445923,1.1597079865779685,2.8119066802740456,12.227394809551845,0.3692929940573192,Interior Offensive Hub,0.57,Pass-First Playmaker,0.429,Floor General,Interior Offensive Hub,0.647,Pass-First Playmaker,0.352,Floor General,Pass-First Playmaker,0.71,Interior Offensive Hub,0.289,Floor General,Frank Mason III,masonfr01,21.05,5.65,8.3,-1.15,Yogi Ferrell,ferreyo01,18.83,5.03,5.93,-0.23,Matthew Dellavedova,dellama01,13.83,4.73,8.2,-0.5
Drew Timme,22,Gonzaga,Skilled Forward,Offensively talented throwback big. He lacks the mobility or strength to play big at the NBA level.,2nd round +,1.5943962733277308,1.3430228499405248,-1.8548415346005083,-2.645762617447832,0.035686963893945434,0.5569013594227451,0.04,1.5877971473851031,0.2700316957210783,13.603993660855794,13.031426307448495,19.13527733755943,0.9842472266244069,0.38746434231378757,0.2056418383518224,0.07889064976228195,0.07882725832012676,0.0651771790808241,0.43450316957210855,0.21508193343898582,0.6620285261489697,0.4097939778129954,0.38023771790808286,0.33405705229794036,0.2701109350237725,0.274643423137876,1.5978446909667192,2.26053882725832,7.243660855784463,18.472456418383523,0.18339651347068148,1.4654021892719082,0.23227471633644295,11.42147350181646,12.495984886726788,18.33224836771965,0.9532420178709491,0.3329045615247528,0.19798965552803588,0.07050592757614653,0.0610069134600781,0.041473303274889746,0.3577182982574422,0.17705624107750248,0.6507484740586379,0.41020414617651,0.3720668303585446,0.32446331486654495,0.25209185247165516,0.22458435086307646,1.531068910611074,1.724379648121828,6.313588656324316,17.419426227107778,0.11372517250288179,1.631451447182425,0.292191817595813,14.617689667940963,13.831325025723425,19.947010932762993,1.0010425136348402,0.4235027425071717,0.21302129993126936,0.08003821259286772,0.0795802863993279,0.0740900887562732,0.45914200350389284,0.2367962181032808,0.6831761806581536,0.425773010793261,0.38984729272177626,0.3477465790745392,0.29449588699976786,0.3234077538900571,1.6599054231176682,2.5975807531813095,7.3519270994985195,20.152887160008156,0.20215945347714212,Rim Runner,0.96,None,0.039,Rim Runner,Rim Runner,0.983,None,0.017,Rim Runner,Rim Runner,0.97,None,0.03,Rim Runner,James Michael McAdoo,mcadoja01,18.55,10.15,2.5,0.3,Quincy Pondexter,pondequ01,15.7,6.7,2.7,0.4,Tyler Zeller,zellety01,21.07,13.63,2.4,-0.43
Kobe Brown,24,Missouri,Skilled Forward,"A solid all-around prospect, Brown is already 23, but you hope his 45% from three didn't belie his actual abilityr. He's a versatile wing defender that can ideally guard two through four ",2nd round +,0.900937569267856,0.37698887015874466,1.3575051768972235,-1.9104208442893844,0.8239515104687879,0.6631881011358833,0.01,1.7640570522979422,0.2641521394611728,13.006751188589535,12.027622820919177,18.612155309033287,0.9693502377179076,0.292488114104595,0.17096671949286837,0.07717908082408857,0.07904912836767053,0.1093946117274166,0.3331454833597472,0.3401198098256737,0.6443106180665616,0.38554675118858983,0.3699207606973058,0.34513470681458003,0.3282250396196521,0.3530269413629158,1.6514896988906484,1.5301267828843081,4.807480190174337,15.422583201267802,0.2709857369255147,1.6015362113285982,0.2303818237786587,10.978139981913758,11.400656769151826,17.716624423112464,0.9542882829427426,0.262967457926552,0.1631343395690845,0.07050592757614653,0.0610069134600781,0.09739116385181279,0.2861241688183446,0.3096954729218947,0.6303036811953989,0.3517549756938019,0.3495628102311833,0.34247366802754625,0.32405136391762174,0.3430545514656497,1.549280315597798,1.109666687459303,3.8407143746538517,14.10548209538541,0.25251971521434946,1.9128543124516022,0.2806217758944101,14.083004050089645,12.370605941919615,19.232538320690452,0.9869919085325621,0.3146200716959305,0.189273852838927,0.08003821259286772,0.07685854515383178,0.13314470107795698,0.36305690471438934,0.364508413896117,0.6640618470606445,0.3899343861023614,0.3795707004822743,0.37021493576045195,0.34614638440358775,0.3783131301841774,1.801974358468409,1.7185356486300376,5.177925781826801,17.111226802941992,0.2933016649776625,Skilled Big,0.831,None,0.145,Skilled Big,Skilled Big,0.838,None,0.142,Skilled Big,Skilled Big,0.904,None,0.056,Skilled Big,Isaiah Livers,liveris01,14.0,5.8,1.7,-0.3,Keita Bates-Diop,bateske01,18.23,8.6,2.57,-0.3,Josh Hart,hartjo01,17.73,10.37,4.87,0.7
